text,is_biased
"Let’s be clear what is happening here. Under the pretext of protesting the killing of a black man by a white police officer in Minneapolis, hard-left terror cells across the West are taking to the streets and fomenting chaos and violence with a view to overthrowing Western civilisation.",1
Connecticut State Police showed support for the protesters as troopers knelt along with them.,0
Hartford Police Chief Jason Thody and two deputy chiefs drew a cheer from the crowd of peaceful protesters outside the police station as they also knelt with them to show support and denounce the actions that led to Floyd’s death in Minnesota.,0
"To the extent the Times created space for explanations, it was for claims that the protests had begun peacefully.",1
Portland had its first day without tear gas in weeks after state police took over from federal agents guarding a courthouse that had become a battleground for agitators and tactical units.,0
"Quintez Brown took to the streets in Kentucky to join many Americans in protesting against racial injustice after the death of George Floyd, a Black man in police custody last month.",0
"In recent weeks, Saks’ problems have been compounded by widespread U.S. protests that included some incidents of looting after worldwide outrage at a white police officer killing George Floyd, a black man, by kneeling on his neck for more than eight minutes.",0
"And a month of nationwide protests against police violence gave new political heft to calls to defund police departments, forcing de Blasio to shift from his original April proposal of cutting NYPD funding by less than 1% while slashing youth services.",0
"A diverse group of protesters cheered to hip hop music and tried to argue about police brutality with police officers in riot gear, who occasionally lunged into crowds to pluck people out for arrest after bottles and other projectiles were thrown.",1
The governor of Minnesota declared a state of peacetime emergency in the city of Minneapolis after violent protests erupted on Wednesday night following the death of a Black homicide suspect who police say shot himself.,0
"Police broke up scuffles between supporters of President Donald Trump and Black Lives Matter activists and arrested two people in Salem, Oregon, on Monday as protests in the region turn increasingly violent.",0
It marked the second incident in as many days of a vehicle driving at people protesting Floyd’s death after a New York City Police car was captured on video on Saturday driving into a crowd of protesters who were pelting it with objects.,1
